"domain_1","domain_2"
"PF00011","PF00630"
"PF00357","PF00630"
"PF00630","PF08725"
"PF01611","PF22314"
"PF01611","PF07686"
"PF06389","PF06389"
"PF02097","PF06389"
"PF00946","PF02097"
"PF02097","PF07686"
"PF06321","PF21489"
"PF06321","PF22449"
"PF06321","PF21514"
"PF22492","PF22492"
"PF06321","PF22492"
"PF00419","PF13954"
"PF00419","PF03628"
"PF00419","PF03627"
"PF14481","PF14481"
"PF00577","PF09160"
"PF07686","PF09160"
"PF05182","PF05182"
"PF05182","PF14608"
"PF14852","PF14853"
"PF11542","PF14853"
"PF11542","PF14852"
"PF05729","PF14484"
"PF14484","PF17779"
"PF22513","PF22513"
"PF01850","PF22513"
"PF07554","PF07554"
"PF08704","PF22498"
"PF18046","PF18046"
"PF00254","PF18046"
"PF00254","PF22199"
"PF00254","PF17842"
"PF00104","PF00254"
"PF00183","PF00254"
"PF00254","PF04517"
"PF00254","PF00499"
"PF00254","PF07714"
"PF00254","PF00361"
"PF00160","PF00254"
"PF00254","PF01789"
"PF00254","PF05757"
"PF00254","PF11976"
"PF00254","PF01365"
"PF00254","PF21119"
"PF00254","PF01547"
"PF00254","PF14349"
"PF00254","PF00622"
"PF00254","PF13432"
"PF00254","PF01847"
"PF18023","PF18023"
"PF22921","PF22921"
"PF02364","PF14288"
"PF22201","PF22201"
"PF03646","PF03646"
"PF00700","PF13855"
"PF00700","PF17889"
"PF07196","PF07196"
"PF00669","PF22370"
"PF00669","PF12613"
"PF00669","PF08263"
"PF00560","PF00669"
"PF00669","PF13855"
"PF00669","PF17889"
"PF01003","PF01547"
"PF07652","PF22027"
"PF05578","PF07652"
"PF00869","PF21659"
"PF02832","PF21659"
"PF01004","PF21659"
"PF00869","PF01004"
"PF01004","PF02832"
"PF01004","PF01004"
"PF01004","PF01570"
"PF00948","PF00948"
"PF00948","PF07686"
"PF01002","PF01002"
"PF00014","PF01002"
"PF00972","PF20483"
"PF00972","PF01017"
"PF00972","PF02865"
"PF20483","PF20483"
"PF01728","PF20483"
"PF01017","PF20483"
"PF01570","PF01570"
"PF00258","PF01534"
"PF00258","PF01126"
"PF00258","PF19583"
"PF12682","PF12682"
"PF07972","PF07972"
"PF07652","PF20907"
"PF00972","PF20907"
"PF20907","PF20907"
"PF01728","PF20907"
"PF00271","PF20907"
"PF05578","PF20907"
"PF06490","PF06490"
"PF00158","PF06490"
"PF00286","PF00286"
"PF21610","PF22438"
"PF03963","PF03963"
"PF13860","PF13860"
"PF00082","PF13860"
"PF13861","PF13861"
"PF22367","PF22367"
"PF07559","PF22367"
"PF07559","PF07559"
"PF07559","PF21464"
"PF07559","PF22692"
"PF21464","PF21464"
"PF02107","PF02107"
"PF02119","PF02119"
"PF21159","PF22638"
"PF21158","PF22638"
"PF05130","PF05130"
"PF16538","PF16539"
"PF16538","PF16548"
"PF16539","PF16548"
"PF06429","PF06429"
"PF02049","PF06429"
"PF06429","PF22692"
"PF00460","PF00460"
"PF00460","PF22692"
"PF09479","PF09479"
"PF08191","PF09479"
"PF00448","PF22510"
"PF12445","PF12445"
"PF07195","PF07195"
"PF02465","PF07195"
"PF05400","PF07195"
"PF02049","PF02049"
"PF00813","PF02049"
"PF01706","PF14841"
"PF01618","PF01706"
"PF01706","PF20560"
"PF14841","PF14841"
"PF14841","PF14842"
"PF02154","PF14841"
"PF14842","PF14842"
"PF02108","PF02108"
"PF02050","PF05400"
"PF03748","PF03748"
"PF02154","PF17284"
"PF00813","PF00813"
"PF02561","PF16522"
"PF22636","PF22636"
"PF04964","PF04964"
"PF00047","PF02947"
"PF00240","PF02942"
"PF00506","PF07686"
"PF00600","PF22602"
"PF00600","PF16454"
"PF00601","PF00603"
"PF00601","PF20949"
"PF00602","PF00603"
"PF00603","PF20948"
"PF00603","PF20949"
"PF00603","PF20950"
"PF00603","PF00604"
"PF00603","PF20951"
"PF00603","PF20952"
"PF00603","PF14580"
"PF00603","PF21442"
"PF00603","PF07686"
"PF00602","PF00602"
"PF00602","PF20947"
"PF00602","PF20948"
"PF00602","PF20949"
"PF00602","PF20951"
"PF00602","PF20952"
"PF00602","PF14580"
"PF00602","PF21490"
"PF00602","PF07686"
"PF20947","PF20947"
"PF20947","PF20948"
"PF00604","PF20947"
"PF20949","PF20949"
"PF20949","PF20950"
"PF00604","PF20949"
"PF20949","PF20951"
"PF20949","PF20952"
"PF20950","PF20950"
"PF00604","PF20950"
"PF20950","PF20951"
"PF20950","PF20952"
"PF07686","PF20950"
"PF00604","PF20951"
"PF00604","PF20952"
"PF00604","PF07686"
"PF20951","PF20952"
"PF14580","PF20951"
"PF20952","PF20952"
"PF09766","PF11957"
"PF09766","PF09766"
"PF05615","PF09766"
"PF03116","PF04205"
"PF02508","PF04205"
"PF02525","PF03358"
"PF00743","PF13450"
"PF00550","PF00743"
"PF07091","PF07091"
"PF00041","PF00240"
"PF14310","PF14310"
"PF00933","PF14310"
"PF01915","PF14310"
"PF00041","PF18447"
"PF01415","PF18447"
"PF15216","PF18447"
"PF07686","PF18447"
"PF00728","PF13287"
"PF05725","PF05725"
"PF14637","PF14638"
"PF14638","PF16692"
"PF14637","PF14637"
"PF14636","PF14637"
"PF11704","PF14637"
"PF14636","PF14636"
"PF11704","PF14636"
"PF04670","PF14636"
"PF03408","PF03408"
"PF03623","PF06583"
"PF03535","PF03623"
"PF04628","PF11817"
"PF02981","PF16902"
"PF09254","PF16902"
"PF02980","PF16902"
"PF01770","PF01770"
"PF01770","PF07686"
"PF03024","PF03024"
"PF03024","PF15005"
"PF03024","PF16706"
"PF04670","PF11704"
"PF16692","PF16692"
"PF09289","PF21333"
"PF07648","PF09289"
"PF01292","PF09163"
"PF00551","PF21553"
"PF00551","PF18216"
"PF02172","PF16676"
"PF02172","PF16675"
"PF06831","PF21218"
"PF06963","PF06963"
"PF06446","PF06963"
"PF06963","PF07686"
"PF16376","PF16376"
"PF05994","PF09735"
"PF00071","PF05994"
"PF02205","PF05994"
"PF01491","PF01491"
"PF01491","PF01592"
"PF08771","PF08771"
"PF04670","PF08771"
"PF00454","PF08771"
"PF08771","PF14664"
"PF01547","PF08771"
"PF06229","PF06229"
"PF06229","PF08083"
"PF06229","PF10596"
"PF04432","PF04432"
"PF04422","PF04432"
"PF04432","PF04879"
"PF01058","PF04432"
"PF03063","PF04432"
"PF04422","PF04879"
"PF07899","PF07899"
"PF01534","PF01534"
"PF01392","PF01534"
"PF00503","PF01534"
"PF01534","PF13692"
"PF00301","PF01534"
"PF01534","PF07686"
"PF18032","PF18032"
"PF06500","PF06500"
"PF00358","PF06500"
"PF11768","PF19038"
"PF11768","PF19032"
"PF11768","PF19033"
"PF07648","PF21333"
"PF00019","PF21333"
"PF07837","PF07837"
"PF12933","PF12934"
"PF12933","PF12933"
"PF03413","PF07504"
"PF02128","PF07504"
"PF02868","PF07504"
"PF01493","PF01913"
"PF01493","PF02741"
"PF14450","PF14450"
"PF02491","PF14450"
"PF01728","PF09805"
"PF00238","PF01728"
"PF01728","PF18125"
"PF01017","PF01728"
"PF00400","PF01728"
"PF17854","PF17854"
"PF00589","PF09397"
"PF01580","PF17854"
"PF03799","PF04999"
"PF03717","PF04999"
"PF01098","PF04999"
"PF01098","PF01098"
"PF02687","PF02687"
"PF02687","PF18075"
"PF02687","PF12704"
"PF18075","PF18075"
"PF00041","PF12327"
"PF12327","PF13072"
"PF16757","PF16757"
"PF18025","PF18025"
"PF00852","PF18025"
"PF05681","PF05681"
"PF11951","PF11951"
"PF21685","PF22144"
"PF05405","PF05933"
"PF05873","PF05933"
"PF01475","PF03118"
"PF00757","PF14843"
"PF00049","PF00757"
"PF15913","PF15913"
"PF00560","PF15913"
"PF13855","PF15913"
"PF15913","PF18212"
"PF00523","PF07686"
"PF19745","PF19745"
"PF14604","PF19745"
"PF19036","PF19037"
"PF19036","PF19038"
"PF19031","PF19036"
"PF19033","PF19036"
"PF00071","PF19036"
"PF19037","PF19038"
"PF00071","PF19037"
"PF19031","PF19038"
"PF19033","PF19038"
"PF07035","PF19038"
"PF00057","PF14670"
"PF00058","PF14670"
"PF00082","PF14670"
"PF14670","PF21471"
"PF00079","PF14670"
"PF01108","PF14670"
"PF00089","PF14670"
"PF07686","PF14670"
"PF01392","PF01547"
"PF01392","PF12920"
"PF01392","PF07686"
"PF00110","PF01392"
"PF04799","PF04799"
"PF00503","PF08703"
"PF00503","PF10165"
"PF00503","PF22697"
"PF00503","PF05296"
"PF00503","PF07686"
"PF00631","PF18148"
"PF00631","PF07686"
"PF01585","PF04408"
"PF01585","PF07717"
"PF12656","PF12656"
"PF04408","PF12656"
"PF00271","PF12656"
"PF07717","PF12656"
"PF20881","PF20881"
"PF20880","PF20881"
"PF04545","PF20881"
"PF04545","PF20880"
"PF00179","PF18442"
"PF07474","PF13927"
"PF02660","PF02660"
"PF07501","PF07501"
"PF07501","PF17041"
"PF15096","PF15096"
"PF07686","PF15096"
"PF02781","PF20171"
"PF21988","PF22245"
"PF17573","PF17573"
"PF00273","PF17573"
"PF04113","PF04114"
"PF04114","PF06728"
"PF08887","PF08887"
"PF08887","PF15604"
"PF08887","PF08906"
"PF01590","PF13185"
"PF01590","PF13492"
"PF01590","PF13487"
"PF01590","PF04868"
"PF01590","PF11544"
"PF13185","PF13185"
"PF13185","PF16963"
"PF13975","PF13975"
"PF20672","PF20672"
"PF02337","PF02337"
"PF00607","PF19317"
"PF19317","PF19317"
"PF07686","PF19317"
"PF00125","PF20673"
"PF16211","PF20673"
"PF03276","PF03276"
"PF01825","PF16489"
"PF02793","PF16489"
"PF07686","PF16489"
"PF00041","PF18619"
"PF18587","PF18619"
"PF00337","PF07686"
"PF22685","PF22685"
"PF01762","PF01762"
"PF02065","PF22676"
"PF17974","PF18080"
"PF12905","PF17974"
"PF17974","PF20909"
"PF10509","PF10509"
"PF02140","PF07679"
"PF02140","PF13855"
"PF02140","PF02191"
"PF02140","PF07686"
"PF13802","PF13802"
"PF01055","PF13802"
"PF13802","PF21365"
"PF13802","PF22681"
"PF07691","PF13802"
"PF00088","PF13802"
"PF12905","PF18080"
"PF17451","PF18080"
"PF06064","PF17946"
"PF00580","PF06064"
"PF06064","PF13361"
"PF00304","PF00304"
"PF05908","PF05908"
"PF10073","PF10073"
"PF04410","PF16198"
"PF16731","PF16731"
"PF00084","PF16731"
"PF13851","PF13851"
"PF13851","PF14775"
"PF02704","PF02704"
"PF04598","PF04598"
"PF04598","PF17708"
"PF04598","PF07686"
"PF17708","PF17708"
"PF00656","PF17708"
"PF01547","PF17708"
"PF07686","PF17708"
"PF03127","PF09311"
"PF00320","PF00412"
"PF07685","PF07685"
"PF07685","PF08353"
"PF07685","PF08245"
"PF13230","PF13230"
"PF02700","PF13507"
"PF13522","PF13522"
"PF13522","PF13537"
"PF00156","PF13522"
"PF01380","PF13522"
"PF13537","PF13537"
"PF00156","PF13537"
"PF02934","PF02934"
"PF02934","PF18195"
"PF02934","PF20977"
"PF00749","PF02934"
"PF07662","PF07670"
"PF01773","PF07670"
"PF02668","PF06155"
"PF22803","PF22803"
"PF18416","PF21868"
"PF03067","PF18416"
"PF03067","PF21868"
"PF21426","PF21426"
"PF17802","PF21426"
"PF04189","PF04189"
"PF04189","PF08704"
"PF08704","PF21985"
"PF08704","PF14801"
"PF22244","PF22244"
"PF02731","PF07842"
"PF00728","PF18229"
"PF12554","PF14609"
"PF17681","PF19340"
"PF12554","PF19340"
"PF04551","PF04551"
"PF04130","PF04130"
"PF04130","PF17681"
"PF00091","PF04130"
"PF03953","PF04130"
"PF17681","PF17681"
"PF07750","PF07750"
"PF04997","PF07750"
"PF04563","PF07750"
"PF00140","PF07750"
"PF16647","PF16647"
"PF01597","PF21948"
"PF02347","PF21478"
"PF06202","PF14702"
"PF06202","PF14699"
"PF21076","PF21076"
"PF21073","PF21076"
"PF21077","PF21077"
"PF21077","PF21079"
"PF21077","PF21078"
"PF21074","PF21074"
"PF21079","PF21079"
"PF00996","PF22603"
"PF01085","PF02351"
"PF02351","PF17756"
"PF02351","PF17812"
"PF02351","PF22540"
"PF02351","PF07686"
"PF21370","PF21370"
"PF16363","PF16363"
"PF20629","PF20629"
"PF04295","PF20629"
"PF08666","PF20629"
"PF00626","PF03250"
"PF00626","PF07686"
"PF06372","PF15348"
"PF11095","PF15348"
"PF00799","PF00799"
"PF00844","PF00844"
"PF00752","PF18380"
"PF03323","PF03323"
"PF17898","PF17898"
"PF00196","PF08448"
"PF00196","PF13426"
"PF00196","PF18801"
"PF00196","PF03118"
"PF00196","PF21155"
"PF10646","PF10646"
"PF14963","PF14963"
"PF04190","PF16843"
"PF17183","PF17183"
"PF11517","PF17331"
"PF01408","PF22685"
"PF01408","PF19051"
"PF01408","PF22725"
"PF01408","PF21252"
"PF01408","PF21390"
"PF01408","PF19858"
"PF01408","PF21378"
"PF22725","PF22725"
"PF00027","PF01353"
"PF01353","PF02985"
"PF01353","PF13646"
"PF01353","PF03130"
"PF01353","PF07086"
"PF01353","PF09200"
"PF01353","PF21521"
"PF01353","PF04069"
"PF01353","PF07710"
"PF01353","PF01547"
"PF00497","PF01353"
"PF01353","PF13416"
"PF01353","PF06645"
"PF01353","PF16925"
"PF01353","PF04536"
"PF00240","PF01353"
"PF01353","PF14377"
"PF01353","PF07884"
"PF01353","PF18279"
"PF01353","PF18112"
"PF14843","PF14843"
"PF12799","PF14843"
"PF13855","PF14843"
"PF01030","PF14843"
"PF07686","PF14843"
"PF00990","PF13426"
"PF00959","PF00990"
"PF17974","PF21466"
"PF18080","PF21466"
"PF12905","PF21466"
"PF17451","PF21466"
"PF17995","PF18080"
"PF12905","PF17995"
"PF17451","PF17995"
"PF22612","PF22612"
"PF15979","PF17829"
"PF13320","PF13320"
"PF13320","PF22680"
"PF18271","PF18271"
"PF21231","PF21231"
"PF16141","PF16141"
"PF03321","PF03321"
"PF03321","PF13410"
"PF03321","PF14497"
"PF00251","PF16346"
"PF16369","PF20578"
"PF16369","PF16369"
"PF04616","PF16369"
"PF17851","PF17851"
"PF04616","PF17851"
"PF03644","PF21910"
"PF14508","PF14509"
"PF10566","PF14509"
"PF14508","PF14508"
"PF10566","PF14508"
"PF01301","PF17834"
"PF14883","PF14883"
"PF01522","PF14883"
"PF14885","PF14885"
"PF01134","PF13932"
"PF01134","PF21680"
"PF07350","PF07350"
"PF00078","PF08388"
"PF03227","PF03227"
"PF10764","PF10764"
"PF22090","PF22317"
"PF05916","PF22466"
"PF12205","PF12205"
"PF03535","PF12205"
"PF16559","PF16559"
"PF08518","PF08518"
"PF08518","PF16614"
"PF01541","PF09494"
"PF03359","PF03359"
"PF03359","PF17820"
"PF01547","PF03359"
"PF00091","PF03359"
"PF20741","PF22198"
"PF20741","PF22645"
"PF22198","PF22198"
"PF22198","PF22645"
"PF00349","PF22198"
"PF03727","PF22198"
"PF22645","PF22645"
"PF21482","PF22801"
"PF22467","PF22801"
"PF17905","PF22801"
"PF21482","PF21482"
"PF21482","PF22467"
"PF22827","PF22827"
"PF12081","PF22827"
"PF12081","PF12081"
"PF12081","PF21601"
"PF07686","PF12081"
"PF21601","PF21601"
"PF21601","PF21602"
"PF21602","PF21602"
"PF12080","PF21602"
"PF07686","PF21602"
"PF12080","PF12080"
"PF07686","PF12080"
"PF19841","PF19841"
"PF07817","PF07817"
"PF00271","PF07817"
"PF10528","PF10528"
"PF03275","PF13450"
"PF13641","PF19320"
"PF13641","PF17994"
"PF11896","PF11896"
"PF22345","PF22369"
"PF02449","PF22345"
"PF02449","PF22369"
"PF08532","PF22369"
"PF00120","PF18318"
"PF00120","PF16952"
"PF00120","PF01230"
"PF18318","PF18318"
"PF08335","PF08335"
"PF21695","PF21695"
"PF00179","PF21435"
"PF00042","PF20933"
"PF00042","PF16960"
"PF00042","PF20861"
"PF00042","PF05031"
"PF00042","PF07550"
"PF00042","PF00530"
"PF00042","PF00089"
"PF00042","PF07686"
"PF05768","PF05768"
"PF14336","PF14336"
"PF01832","PF01832"
"PF01832","PF18342"
"PF01832","PF21576"
"PF01832","PF17890"
"PF07581","PF07581"
"PF05342","PF07581"
"PF07581","PF07686"
"PF00462","PF01625"
"PF04399","PF04399"
"PF00745","PF00745"
"PF00745","PF13424"
"PF16912","PF16912"
"PF01645","PF07992"
"PF07646","PF21110"
"PF14845","PF14845"
"PF00274","PF07686"
"PF00955","PF01102"
"PF00474","PF01102"
"PF00606","PF07686"
"PF00802","PF00802"
"PF00802","PF07686"
"PF00606","PF17416"
"PF17416","PF17416"
"PF17416","PF17417"
"PF07686","PF17416"
"PF00606","PF17417"
"PF07686","PF17417"
"PF00534","PF21269"
"PF00535","PF04138"
"PF00535","PF07238"
"PF00535","PF22181"
"PF00953","PF00953"
"PF00953","PF10555"
"PF00953","PF07686"
"PF04413","PF04413"
"PF20737","PF20737"
"PF20736","PF20737"
"PF18565","PF18565"
"PF02836","PF18565"
"PF02837","PF18565"
"PF17677","PF18438"
"PF07748","PF17677"
"PF01074","PF17677"
"PF17652","PF17652"
"PF03639","PF17652"
"PF00232","PF07679"
"PF00232","PF13927"
"PF00232","PF07686"
"PF12899","PF12899"
"PF17132","PF17132"
"PF17132","PF22666"
"PF05838","PF05838"
"PF21252","PF21252"
"PF00457","PF14541"
"PF00457","PF14543"
"PF01670","PF13855"
"PF01670","PF14541"
"PF22680","PF22680"
"PF21087","PF21087"
"PF00723","PF19292"
"PF00069","PF00723"
"PF00704","PF07686"
"PF00704","PF03538"
"PF00703","PF22666"
"PF00703","PF16353"
"PF00703","PF17786"
"PF00728","PF14845"
"PF00728","PF14200"
"PF01183","PF08239"
"PF00295","PF08263"
"PF00295","PF12708"
"PF02836","PF22666"
"PF02836","PF17753"
"PF02836","PF16353"
"PF02836","PF11721"
"PF02836","PF17786"
"PF01547","PF02836"
"PF02836","PF07686"
"PF02837","PF11721"
"PF00933","PF21566"
"PF02055","PF17189"
"PF01055","PF21365"
"PF01055","PF22681"
"PF01055","PF07691"
"PF01055","PF12999"
"PF00041","PF21365"
"PF21365","PF21365"
"PF00251","PF04043"
"PF00251","PF07980"
"PF01301","PF01301"
"PF00450","PF01301"
"PF03633","PF17167"
"PF06165","PF17167"
"PF17167","PF21250"
"PF17167","PF21270"
"PF17167","PF21958"
"PF16874","PF16874"
"PF16874","PF16875"
"PF02065","PF16874"
"PF16875","PF16875"
"PF02065","PF16875"
"PF07748","PF18438"
"PF01074","PF18438"
"PF07748","PF21260"
"PF01074","PF16158"
"PF01229","PF21200"
"PF21200","PF21200"
"PF02449","PF02449"
"PF08532","PF08532"
"PF04616","PF20578"
"PF04616","PF13385"
"PF04616","PF14200"
"PF02015","PF02015"
"PF00085","PF01532"
"PF03718","PF17433"
"PF03718","PF18783"
"PF17433","PF18783"
"PF03512","PF03512"
"PF02057","PF17387"
"PF02057","PF21708"
"PF02057","PF05184"
"PF02057","PF03489"
"PF05184","PF17387"
"PF05184","PF21708"
"PF03489","PF21708"
"PF18564","PF18564"
"PF01341","PF07686"
"PF03664","PF03664"
"PF03200","PF03200"
"PF03200","PF16923"
"PF16923","PF16923"
"PF16483","PF16483"
"PF03633","PF22422"
"PF13199","PF13199"
"PF02324","PF02324"
"PF03198","PF03198"
"PF03198","PF07686"
"PF03198","PF07983"
"PF07335","PF07335"
"PF03663","PF03663"
"PF02446","PF02446"
"PF02446","PF21226"
"PF21104","PF21104"
"PF03662","PF16862"
"PF01270","PF01270"
"PF13647","PF13647"
"PF03639","PF03639"
"PF21809","PF21809"
"PF07555","PF21809"
"PF07971","PF17678"
"PF17678","PF17678"
"PF21307","PF22124"
"PF22124","PF22124"
"PF16317","PF16317"
"PF11790","PF11790"
"PF12215","PF12215"
"PF14587","PF17189"
"PF14587","PF14587"
"PF12905","PF17451"
"PF14498","PF21307"
"PF14498","PF22124"
"PF14498","PF14498"
"PF00728","PF18088"
"PF18088","PF18088"
"PF07238","PF13641"
"PF07686","PF13641"
"PF00852","PF00852"
"PF15024","PF15024"
"PF18404","PF18404"
"PF18403","PF18404"
"PF06427","PF18404"
"PF01755","PF01755"
"PF00777","PF00777"
"PF06165","PF06165"
"PF00534","PF13439"
"PF13439","PF13439"
"PF13844","PF13844"
"PF07555","PF13844"
"PF00515","PF13844"
"PF13374","PF13844"
"PF13414","PF13844"
"PF13432","PF13844"
"PF13844","PF14559"
"PF13181","PF13844"
"PF13896","PF13896"
"PF00535","PF02709"
"PF02709","PF13733"
"PF00652","PF02709"
"PF13733","PF13733"
"PF00062","PF13733"
"PF16849","PF16849"
"PF16849","PF22375"
"PF01075","PF21129"
"PF05686","PF05686"
"PF01697","PF01697"
"PF21912","PF21912"
"PF13439","PF13692"
"PF08323","PF13692"
"PF13692","PF13692"
"PF13692","PF22145"
"PF00535","PF13632"
"PF00534","PF13579"
"PF13579","PF13579"
"PF00852","PF17039"
"PF04101","PF06925"
"PF03808","PF03808"
"PF01074","PF18230"
"PF00903","PF13669"
"PF00903","PF14696"
"PF12681","PF12681"
"PF13669","PF13669"
"PF14696","PF14696"
"PF18029","PF18029"
"PF04464","PF04464"
"PF01153","PF01153"
"PF01153","PF07679"
"PF00090","PF01153"
"PF01153","PF07686"
"PF06021","PF08444"
"PF06021","PF06021"
"PF12810","PF12810"
"PF07686","PF12810"
"PF03458","PF03458"
"PF03458","PF07686"
"PF04495","PF19046"
"PF05199","PF22500"
"PF05199","PF13450"
"PF00732","PF22500"
"PF22699","PF22699"
"PF00415","PF05351"
"PF01109","PF18611"
"PF01109","PF21460"
"PF01109","PF09240"
"PF01109","PF02250"
"PF01109","PF07686"
"PF05643","PF05643"
"PF13718","PF13718"
"PF05127","PF13718"
"PF08351","PF13718"
"PF13718","PF13725"
"PF13718","PF17176"
"PF18082","PF18164"
"PF13242","PF18407"
"PF00236","PF12369"
"PF08178","PF08178"
"PF00392","PF02080"
"PF13807","PF13807"
"PF02706","PF13807"
"PF07646","PF09118"
"PF09118","PF13964"
"PF13897","PF13897"
"PF08727","PF13897"
"PF02188","PF13424"
"PF02188","PF13181"
"PF08738","PF08738"
"PF08738","PF09341"
"PF06814","PF21901"
"PF21628","PF21628"
"PF21703","PF21703"
"PF21939","PF21939"
"PF07880","PF21939"
"PF00516","PF01378"
"PF00516","PF02542"
"PF20036","PF20036"
"PF21930","PF21930"
"PF04717","PF21930"
"PF21870","PF21870"
"PF04984","PF22671"
"PF17481","PF22671"
"PF17481","PF22639"
"PF21567","PF21567"
"PF07068","PF07068"
"PF07068","PF16855"
"PF22758","PF22758"
"PF21560","PF21560"
"PF21446","PF21446"
"PF12604","PF12604"
"PF12604","PF20744"
"PF20744","PF20744"
"PF16677","PF16677"
"PF22255","PF22630"
"PF21683","PF22255"
"PF21929","PF22255"
"PF22174","PF22630"
"PF21429","PF21429"
"PF21328","PF21429"
"PF16790","PF21429"
"PF21328","PF21328"
"PF16790","PF21328"
"PF01381","PF05973"
"PF22442","PF22442"
"PF20745","PF22442"
"PF21882","PF21882"
"PF21882","PF22337"
"PF22178","PF22178"
"PF04717","PF22178"
"PF21379","PF21428"
"PF11246","PF21379"
"PF21387","PF21387"
"PF21387","PF21871"
"PF21472","PF21871"
"PF21871","PF21871"
"PF20911","PF21628"
"PF20911","PF20911"
"PF09215","PF21427"
"PF09215","PF21456"
"PF07880","PF21456"
"PF11246","PF21428"
"PF04113","PF04113"
"PF01650","PF04113"
"PF04113","PF10510"
"PF04113","PF06728"
"PF21683","PF21929"
"PF21683","PF22174"
"PF02383","PF05719"
"PF21929","PF21929"
"PF02210","PF22572"
"PF01184","PF01184"
"PF01825","PF01825"
"PF01825","PF07686"
"PF15784","PF15991"
"PF02831","PF02831"
"PF04965","PF04965"
"PF00072","PF04965"
"PF04965","PF05947"
"PF04965","PF06996"
"PF00059","PF11668"
"PF07686","PF11668"
"PF16569","PF16569"
"PF16555","PF16569"
"PF16569","PF16570"
"PF16569","PF17802"
"PF16569","PF18002"
"PF16555","PF16555"
"PF16555","PF17802"
"PF16570","PF16570"
"PF16570","PF17802"
"PF03514","PF03514"
"PF04495","PF04495"
"PF01272","PF05000"
"PF01272","PF04998"
"PF01272","PF04563"
"PF01272","PF14760"
"PF03449","PF04997"
"PF00623","PF03449"
"PF03449","PF04983"
"PF03449","PF05000"
"PF03449","PF04998"
"PF03449","PF04563"
"PF00562","PF03449"
"PF06212","PF15879"
"PF00146","PF06212"
"PF06212","PF14987"
"PF06212","PF17250"
"PF06212","PF10200"
"PF00420","PF06212"
"PF00499","PF06212"
"PF16984","PF16984"
"PF01547","PF16984"
"PF01085","PF07995"
"PF07803","PF07803"
"PF00120","PF12437"
"PF12437","PF18318"
"PF12437","PF12437"
"PF18938","PF20164"
"PF20164","PF20164"
"PF08428","PF20164"
"PF05134","PF22341"
"PF12693","PF12693"
"PF04612","PF12693"
"PF00043","PF13409"
"PF00043","PF13417"
"PF00043","PF18485"
"PF13410","PF13410"
"PF02798","PF13410"
"PF13409","PF13410"
"PF13410","PF13417"
"PF13410","PF18569"
"PF14497","PF14497"
"PF02798","PF14497"
"PF13409","PF14497"
"PF13417","PF14497"
"PF14834","PF14834"
"PF02798","PF14834"
"PF13409","PF14834"
"PF13417","PF14834"
"PF16865","PF16865"
"PF13409","PF16865"
"PF13417","PF16865"
"PF17171","PF17172"
"PF17171","PF18569"
"PF10568","PF17171"
"PF22041","PF22041"
"PF13409","PF22041"
"PF13417","PF22041"
"PF22119","PF22119"
"PF00072","PF02798"
"PF02798","PF04997"
"PF13409","PF13409"
"PF13409","PF22420"
"PF04399","PF13417"
"PF13417","PF13417"
"PF13417","PF22420"
"PF04997","PF13417"
"PF04546","PF13417"
"PF01103","PF17172"
"PF10568","PF17172"
"PF08759","PF08759"
"PF00071","PF22192"
"PF16360","PF16360"
"PF13167","PF16360"
"PF01926","PF16360"
"PF01926","PF13167"
"PF03464","PF22594"
"PF03465","PF22594"
"PF22594","PF22594"
